API/UWI,Operator Alias,Well/Lease Name,Well Number,Entity Type,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Perforated Interval Length,Field,State,District,Basin,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,EUR Primary Product,EUR Calc Date,BE Oil EUR,BE Oil Delta EUR,BE Oil Delta EUR Percent,BE Gas EUR,BE Gas Delta EUR,BE Gas Delta EUR Percent,BE B-Factor,BE Initial Rate,BE Final Rate,BE End Date,BE Initial Decline,BE Oil RRR,BE Gas RRR,Full Oil EUR,Full Gas EUR,Full B-Factor,Full Final Rate,Full End Date,Full Initial Decline,Full Oil RRR,Full Gas RRR,Surface Latitude (WGS84),Surface Longitude (WGS84),Reported Operator,Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42461393620000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",14H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2014-11-01,2017-12-01,117302.0000,122539.0000,142089.0000,146394.0000,853.0000,1.0000,65,43,15884,10202.0000,22584,57334.0000,46503.0000,65085.0000,76451.0000,78902,62167,89263.0000,536.0000,102323,103734.0000,89299.0000,118617.0000,712.0000,128062.0000,,,,,,437.0000,422.0000,3044290.0000,507.0000,1157,1706.0000,1130,23201,26556,22347,,,,970.00,1527.8930,960.00,654.4960,1034.3000,678.2000,13097.0000,2,15884.0000,1,17584.0000,,106.0000,,9130.00000,17172.00000,,41.300000,2014-11-02,1,1,38,,,16524,2014-07-07,17297.00000,0.00000,8042.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,,3,UNIVERSITY LANDS,(N/A),P-440,OIL,2018-02-01,288056,19522,7.27,348527,13417,4.00,1.31,521,2,2064-02-11,0.825374,164736,0,288056,348527,1.31,2.20,2064-02-11,0.825374,164736,0,31.2815408,-101.8458129,"PIONEER NATURAL RES. USA, INC.",15488.0000,23664.0000,15224.0000,128991784
42461393630000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",15H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2014-10-01,2017-12-01,324237.0000,90022.0000,144062.0000,142371.0000,864.0000,1.0000,175,36,2760,4247.0000,4392,37547.0000,125593.0000,58479.0000,67201.0000,53349,169092,81531.0000,489.0000,92136,72912.0000,243240.0000,113452.0000,681.0000,119716.0000,,,,,,356.0000,958.0000,3093367.0000,516.0000,1010,4560.0000,1362,17875,71206,22954,,,,2690.00,4840.3180,3600.00,206.5980,371.7000,221.5000,36882.0000,3,10679.0000,2,15467.0000,,93.0000,,8866.00000,14833.00000,,42.400000,2014-10-21,1,1,39,TARGA PL MID-CONT WESTTEX LLC,"PLAINS MARKETING, L.P.",16524,2014-07-25,16320.00000,,5967.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,,3,UNIVERSITY LANDS,(N/A),P-440,OIL,2018-02-01,238344,15152,6.79,1063188,26048,2.51,1.58,351,2,2064-01-11,0.819040,150245,0,238344,1063188,1.58,2.10,2064-01-11,0.819040,150245,0,31.2829265,-101.8426045,"PIONEER NATURAL RES. USA, INC.",13076.0000,63292.0000,17557.0000,128991785
42461393650000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",17H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2014-10-01,2017-12-01,153981.0000,115445.0000,141109.0000,398958.0000,847.0000,1.0000,83,44,3647,2011.0000,12561,49649.0000,59503.0000,59566.0000,191871.0000,70143,80176,83506.0000,501.0000,261873,94682.0000,115443.0000,113923.0000,684.0000,337817.0000,,,,,,470.0000,453.0000,3275233.0000,546.0000,1210,2170.0000,3647,22215,33871,62829,,,,960.00,1904.4460,1330.00,525.0870,1037.2000,557.6000,17463.0000,3,14109.0000,2,16376.0000,,98.0000,,9441.00000,16608.00000,,41.200000,2014-10-22,1,1,39,,,16524,2014-06-30,16745.00000,0.00000,7167.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,,3,UNIVERSITY LANDS,(N/A),P-440,OIL,2018-02-01,270346,6037,2.28,472629,7424,1.60,1.40,464,2,2064-01-11,0.828918,158678,0,270346,472629,1.40,2.17,2064-01-11,0.828918,158678,0,31.2828863,-101.8424182,"PIONEER NATURAL RES. USA, INC.",15813.0000,30115.0000,47292.0000,128991786
42461393690000,DIAMONDBACK E&P LLC,JACEE C UNIT,3H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-01-01,2017-12-01,541711.0000,169595.0000,259880.0000,143574.0000,1559.0000,2.0000,57,84,12028,8433.0000,10979,72263.0000,153630.0000,97868.0000,65959.0000,108208,355100,167391.0000,1004.0000,98768,136456.0000,519161.0000,222983.0000,1338.0000,118267.0000,,,,,,710.0000,1121.0000,5382143.0000,897.0000,3457,6195.0000,2640,28248,164061,19499,,,,1580.00,680.4670,3190.00,1469.5790,633.6000,558.0000,51259.0000,3,19886.0000,2,25117.0000,,151.0000,,9085.00000,19166.00000,,41.000000,2014-07-28,1,1,36,,,18786,2014-07-08,19353.00000,0.00000,10081.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,8,0,0,1424,2,"MK&TE RR CO/HILL, H E",(N/A),P-440,OIL,2018-02-01,404756,164094,45.18,666221,12813,2.38,1.25,654,3,2064-04-13,0.792859,238618,0,404756,666221,1.25,3.00,2064-04-13,0.792859,238618,0,31.2935252,-102.0018518,DIAMONDBACK E&P LLC,33139.0000,22550.0000,25307.0000,128991787
42461389020000,CONCHO RESOURCES INC.,MARJORIE,19H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2014-10-01,2017-12-01,439240.0000,150989.0000,224196.0000,397004.0000,1345.0000,1.0000,286,66,4764,1826.0000,7281,72452.0000,119898.0000,92435.0000,145671.0000,97625,222283,134672.0000,808.0000,215970,122564.0000,316337.0000,175287.0000,1052.0000,310724.0000,,,,,,647.0000,535.0000,4418167.0000,736.0000,824,2158.0000,2279,20922,80421,88832,,,,830.00,4454.9100,2910.00,224.4710,1209.8000,381.8000,29784.0000,4,19416.0000,2,22091.0000,,133.0000,,9737.00000,14759.00000,,42.000000,2014-10-19,1,1,39,,,15763,2014-04-12,14865.00000,0.00000,5022.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,51,0,0,36,C,CCSD&RGNG RR CO,(N/A),P-440,OIL,2018-02-01,325911,-2117,-0.65,1240834,-10825,-0.86,2.00,74,2,2066-04-01,0.431334,180243,0,254836,917952,1.02,1.28,2064-01-11,0.851482,109168,0,31.4221234,-102.0343511,COG OPERATING LLC,24407.0000,108731.0000,68789.0000,128991861
42461389010000,CONCHO RESOURCES INC.,LAURAJEAN,19H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-03-01,2017-12-01,245703.0000,98620.0000,139570.0000,205652.0000,837.0000,1.0000,91,46,10586,8474.0000,16047,47106.0000,117475.0000,66685.0000,71784.0000,64606,164754,92065.0000,552.0000,106578,83975.0000,221210.0000,120843.0000,725.0000,163045.0000,,,,,,436.0000,889.0000,3507600.0000,585.0000,1130,1914.0000,3319,22720,63050,66082,,,,2040.00,1907.1130,2490.00,524.3530,491.1000,590.4000,26664.0000,2,13094.0000,2,17538.0000,,105.0000,,9510.00000,14505.00000,,42.000000,2015-03-10,1,1,34,,,15504,2013-02-18,14634.00000,0.00000,4995.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,62,0,0,900,C,"CCSD&RGNG RR CO/ BARBER, P P",(N/A),P-440,OIL,2018-02-01,240235,14486,6.42,542235,6273,1.17,1.38,430,2,2064-06-11,0.835707,143011,0,240235,542235,1.38,1.84,2064-06-11,0.835707,143011,0,31.4180231,-102.0506719,COG OPERATING LLC,16913.0000,32255.0000,49113.0000,129004866
42461392240000,CONCHO RESOURCES INC.,NEAL RANCH '57' UNIT,32H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2014-10-01,2017-11-01,663697.0000,280997.0000,391613.0000,464641.0000,2350.0000,2.0000,520,128,3551,1970.0000,11056,105048.0000,108671.0000,123160.0000,241532.0000,160591,254476,203004.0000,1218.0000,318212,225381.0000,445128.0000,299569.0000,1797.0000,401930.0000,,,,,,924.0000,856.0000,6398200.0000,1066.0000,3184,17266.0000,3465,59643,180570,75453,,,,930.00,4063.3030,2360.00,246.1050,1078.8000,184.4000,31391.0000,9,27710.0000,2,31991.0000,,192.0000,,9556.00000,18023.00000,,42.000000,2014-10-24,1,1,38,,,18818,2014-03-29,18175.00000,,8467.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,57,0,0,39,C,CCSD&RGNG RR CO,(N/A),P-440,OIL,2018-02-01,703192,-15042,-2.09,2379204,15545,0.66,1.31,911,6,2064-01-11,0.754491,422195,0,703192,2379204,1.31,5.55,2064-01-11,0.754491,422195,0,31.4894080,-102.0653744,COG OPERATING LLC,46696.0000,189740.0000,51555.0000,129005358
42461395460000,CONCHO RESOURCES INC.,COWDEN17 UNIT,31H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2014-12-01,2017-12-01,468816.0000,117325.0000,195461.0000,96857.0000,1173.0000,1.0000,260,44,2134,0.0000,2189,55830.0000,131309.0000,77715.0000,57264.0000,75189,237832,114828.0000,689.0000,77119,99900.0000,365683.0000,160847.0000,965.0000,89625.0000,,,,,,509.0000,452.0000,3508839.0000,585.0000,1125,9366.0000,465,23363,126897,10107,,,,890.00,5907.7140,4000.00,169.2700,1126.8000,120.1000,42211.0000,3,15793.0000,2,19666.0000,4,118.0000,4,9180.00000,14223.00000,,42.000000,2014-12-22,1,1,37,,,18853,2014-08-02,14320.00000,0.00000,5043.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,26,0,0,586,Y,"TC RR CO/ MURCHISON, I",(N/A),P-440,OIL,2018-02-01,273099,127,0.05,1362024,17212,1.28,1.41,518,2,2064-03-13,0.850331,156899,0,273099,1362024,1.41,2.12,2064-03-13,0.850331,156899,0,31.3468365,-102.0249958,COG OPERATING LLC,15712.0000,92822.0000,6491.0000,129018914
42461393720000,SUMMIT PETROLEUM LLC,STEPHANIE,31H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-01-01,2017-11-01,826782.0000,121746.0000,259543.0000,57251.0000,1557.0000,2.0000,554,50,5473,0.0000,2099,54578.0000,210372.0000,89640.0000,21084.0000,77616,389177,142479.0000,855.0000,30401,105622.0000,641787.0000,212587.0000,1276.0000,47254.0000,,,,,,529.0000,821.0000,3998036.0000,666.0000,1374,17476.0000,860,29428,260891,17043,,,,1550.00,11187.1230,6790.00,89.3880,644.7000,78.6000,49117.0000,5,14825.0000,2,19872.0000,3,119.0000,3,9500.00000,14460.00000,,4.000000,2015-01-20,1,1,35,"WTG GAS PROCESSING, L.P.",LPC CRUDE OIL MARKETING LLC,17288,2014-09-30,14564.00000,,4960.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,44,0,0,694,41 T5S,"T&P RR CO/TAYLOR, H F",(N/A),P-440,OIL,2018-02-01,279162,-4611,-1.62,3308629,-122627,-3.57,1.24,487,2,2064-04-13,0.811453,158538,0,279162,3308629,1.24,1.99,2064-04-13,0.811453,158538,0,31.4903244,-102.1805219,SUMMIT PETROLEUM LLC,18079.0000,202252.0000,11197.0000,129018967
42461394280000,CONCHO RESOURCES INC.,AMACKER48 UNIT,19H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2014-11-01,2017-12-01,337760.0000,126466.0000,182759.0000,136427.0000,1097.0000,1.0000,171,55,2452,2433.0000,2645,54788.0000,116078.0000,74134.0000,59102.0000,72743,175308,101961.0000,612.0000,78471,102267.0000,264585.0000,146365.0000,878.0000,110320.0000,,,,,,659.0000,694.0000,4650097.0000,775.0000,1248,4493.0000,1346,27897,78924,30094,,,,1050.00,3201.4830,2670.00,312.3550,950.4000,277.8000,35085.0000,3,20441.0000,2,24026.0000,,144.0000,,9532.00000,14590.00000,,39.400000,2014-11-16,1,1,38,,,18852,2014-08-24,14689.00000,0.00000,5058.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,49,0,0,35,C,CCSD&RGNG RR CO,(N/A),P-440,OIL,2018-02-01,314418,-679,-0.22,911021,21272,2.39,1.40,640,3,2064-02-11,0.851329,189200,0,314418,911021,1.40,2.52,2064-02-11,0.851329,189200,0,31.3932560,-102.0249759,COG OPERATING LLC,19555.0000,62605.0000,21097.0000,129018969
42461394470000,DIAMONDBACK E&P LLC,JACEE D UNIT,4H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2016-07-01,2017-12-01,383359.0000,93795.0000,157688.0000,85334.0000,946.0000,1.0000,518,96,7675,5462.0000,9590,60249.0000,198200.0000,93282.0000,75285.0000,78588,336514,134674.0000,808.0000,80778,,,,,,,,,,,600.0000,1048.0000,4647774.0000,775.0000,2982,12263.0000,893,60249,198200,75285,,,,1750.00,5519.5550,4090.00,181.1740,572.4000,243.2000,63210.0000,3,18598.0000,2,24014.0000,,144.0000,,8928.00000,19181.00000,,42.700000,2014-10-02,1,1,18,,,18851,2014-09-14,19382.00000,0.00000,10253.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,8,0,0,1424,2,"MK&TE RR CO/ HILL, H E",(N/A),P-440,OIL,2018-02-01,154018,13160,9.34,718801,69843,10.76,0.80,611,1,2050-02-02,0.886967,63205,0,154018,718801,0.80,1.00,2050-02-02,0.886967,63205,0,31.2935246,-101.9960858,DIAMONDBACK E&P LLC,33546.0000,185159.0000,10049.0000,129018981
42461394720000,DIAMONDBACK E&P LLC,NEAL F UNIT 8,7H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2014-10-01,2017-12-01,219110.0000,14187.0000,50705.0000,29273.0000,304.0000,0.0000,240,12,0,1495.0000,1112,2635.0000,12480.0000,4715.0000,15178.0000,4290,26557,8716.0000,52.0000,17561,8260.0000,93514.0000,23846.0000,143.0000,23440.0000,,,,,,29.0000,62.0000,234767.0000,39.0000,315,5619.0000,216,5237,107313,7703,,,,2170.00,20104.9750,15440.00,49.7390,460.7000,56.1000,28695.0000,23,1206.0000,22,5989.0000,23,36.0000,23,9309.00000,16378.00000,,42.000000,2014-10-24,1,1,39,,,18510,2014-10-06,16535.00000,0.00000,7069.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,9,0,0,548,A,EL&RR RR CO,(N/A),P-440,,,,,,,,,,,,,,,,,,,,,,,,31.2931884,-101.9356550,DIAMONDBACK E&P LLC,4020.0000,80822.0000,3323.0000,129032611
42461395170000,DIAMONDBACK E&P LLC,JANEY,8LS,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-02-01,2017-12-01,401061.0000,77773.0000,144616.0000,106602.0000,868.0000,1.0000,300,41,4255,5988.0000,8463,28498.0000,99559.0000,45091.0000,55766.0000,43561,165514,71147.0000,427.0000,80873,64496.0000,302026.0000,114834.0000,689.0000,99041.0000,,,,,,237.0000,570.0000,1989484.0000,332.0000,1195,8940.0000,671,21550,136467,19223,,,,2410.00,7381.5970,5160.00,135.4720,414.7000,133.7000,20875.0000,4,7332.0000,2,10279.0000,,62.0000,,8731.00000,13709.00000,,42.000000,2015-02-04,1,1,35,,,16523,2014-08-01,13845.00000,0.00000,4978.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,8,0,0,876,A,"EL&RR RR CO / RANKIN, W T",(N/A),P-440,OIL,2018-02-01,249346,1765,0.71,1597032,146922,10.13,2.00,73,2,2065-06-08,0.408695,172608,0,238650,1521827,1.58,2.17,2064-05-14,0.731623,161912,0,31.2902207,-101.9303640,DIAMONDBACK E&P LLC,14704.0000,108539.0000,8389.0000,129032613
42461397170000,CALLON PETROLEUM COMPANY,NEAL,613H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-02-01,2017-12-01,53309.0000,103731.0000,112616.0000,174064.0000,676.0000,1.0000,18,55,103,4652.0000,3375,40557.0000,36338.0000,46613.0000,87096.0000,59391,40196,66090.0000,397.0000,119911,85537.0000,47430.0000,93442.0000,561.0000,149313.0000,,,,,,441.0000,274.0000,2922258.0000,487.0000,1678,677.0000,2279,26958,7237,29784,,,,620.00,326.2530,510.00,3065.1080,1611.3000,2478.6000,20192.0000,3,13683.0000,2,15098.0000,,91.0000,,9739.00000,17381.00000,,43.600000,2015-02-01,1,1,35,,,17203,2014-08-31,17470.00000,0.00000,7642.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,6,0,0,877,A,"EL&RR RR CO/RANKIN, W T",(N/A),P-440,OIL,2018-02-01,270519,-4760,-1.73,360203,-2372,-0.65,1.54,449,2,2064-05-14,0.833691,173702,0,270519,360203,1.54,2.34,2064-05-14,0.833691,173702,0,31.3019502,-101.9148473,CALLON PETROLEUM OPERATING CO,20055.0000,6543.0000,27285.0000,129062921
42461397180000,CALLON PETROLEUM COMPANY,NEAL,6522SH,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-02-01,2017-12-01,53323.0000,100832.0000,109719.0000,115977.0000,658.0000,1.0000,18,54,100,4342.0000,2248,39422.0000,35418.0000,45325.0000,58026.0000,57730,40174,64426.0000,387.0000,79890,83145.0000,47548.0000,91070.0000,546.0000,99483.0000,,,,,,429.0000,256.0000,2829839.0000,472.0000,1631,661.0000,1519,26205,7440,19847,,,,600.00,330.0160,530.00,3030.1520,1678.2000,2467.5000,18843.0000,3,13300.0000,2,14621.0000,,88.0000,,8461.00000,15091.00000,,43.000000,2015-02-25,1,1,35,,,17203,2014-09-01,15175.00000,0.00000,6630.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,6,0,0,877,A,"EL&RR RR CO/RANKIN, W T",(N/A),P-440,OIL,2018-02-01,258288,-9286,-3.47,425051,-25928,-5.75,1.52,437,2,2064-05-14,0.836028,164247,0,258288,425051,1.52,2.21,2064-05-14,0.836028,164247,0,31.3020019,-101.9141447,CALLON PETROLEUM OPERATING CO,19496.0000,6434.0000,18183.0000,129062922
42461397190000,CALLON PETROLEUM COMPANY,NEAL,614H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-02-01,2017-12-01,56421.0000,111420.0000,120823.0000,186863.0000,725.0000,1.0000,18,60,110,4994.0000,3648,43561.0000,38989.0000,50059.0000,94077.0000,63792,43024,70963.0000,426.0000,129302,91877.0000,50456.0000,100286.0000,602.0000,160637.0000,,,,,,474.0000,294.0000,3139419.0000,523.0000,1803,684.0000,2410,28958,7447,31764,,,,620.00,308.3740,510.00,3242.8120,1612.7000,2636.0000,21675.0000,3,14701.0000,2,16220.0000,,97.0000,,10262.00000,17873.00000,,43.600000,2015-02-01,1,1,35,,,17203,2014-08-29,17950.00000,0.00000,7611.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,6,0,0,877,A,"EL&RR RR CO/RANKIN, W T",(N/A),P-440,OIL,2018-02-01,290582,30,0.01,484240,49915,11.49,1.54,482,3,2064-05-14,0.833691,186585,0,290582,484240,1.54,2.51,2064-05-14,0.833691,186585,0,31.3020327,-101.9148469,CALLON PETROLEUM OPERATING CO,21542.0000,6643.0000,28918.0000,129062923
42461388790000,CONCHO RESOURCES INC.,HALFFEAST 36 NE,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-02-01,2017-12-01,313057.0000,92049.0000,144225.0000,144063.0000,865.0000,1.0000,312,61,4461,2589.0000,12806,31064.0000,88762.0000,45858.0000,88324.0000,46496,130295,68212.0000,409.0000,122895,71809.0000,200811.0000,105277.0000,632.0000,135535.0000,,,,,,333.0000,896.0000,2896290.0000,483.0000,1676,13013.0000,689,25843,71287,13125,,,,2690.00,5292.9290,3400.00,188.9310,372.3000,128.8000,27763.0000,2,10337.0000,2,14964.0000,,90.0000,,9515.00000,14675.00000,,42.900000,2015-02-10,1,1,35,,,18397,2014-10-28,14780.00000,0.00000,5160.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,12,0,0,829,A,"G RR CO / MONTGOMERY, G",(N/A),P-440,OIL,2018-02-01,330632,143,0.04,1450143,184375,14.57,2.00,340,3,2064-05-14,0.777503,240246,0,330632,1450143,2.00,3.37,2064-05-14,0.777503,240246,0,31.2797659,-101.9449582,COG OPERATING LLC,22217.0000,117593.0000,9389.0000,129062948
42461396650000,SUMMIT PETROLEUM LLC,DORCUS,28H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-03-01,2017-11-01,736679.0000,113089.0000,235869.0000,131803.0000,1415.0000,1.0000,702,66,3076,0.0000,3760,44509.0000,143613.0000,68445.0000,54303.0000,66706,284919,114193.0000,685.0000,80484,95460.0000,537484.0000,185041.0000,1110.0000,112430.0000,,,,,,490.0000,789.0000,3731533.0000,622.0000,1719,23262.0000,1882,33070,267224,37202,,,,1610.00,10666.1390,6510.00,93.7550,621.4000,73.9000,38044.0000,2,14712.0000,2,18658.0000,2,112.0000,2,9930.00000,15020.00000,,42.000000,2015-03-25,1,1,33,"WTG GAS PROCESSING, L.P.",LPC CRUDE OIL MARKETING LLC,17713,2015-05-11,15110.00000,,5090.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,114,0,0,1463,D,"CCSD&RGNG RR CO/MC ELROY, J T",(N/A),P-440,OIL,2018-02-01,406630,-99,-0.02,3843124,24211,0.63,2.00,214,4,2064-06-11,0.596152,295221,0,406630,3843124,2.00,4.02,2064-06-11,0.596152,295221,0,31.4801275,-102.1553323,SUMMIT PETROLEUM LLC,24013.0000,256126.0000,26426.0000,129063252
42461394710000,CONCHO RESOURCES INC.,WANDA,532H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-01-01,2017-12-01,275213.0000,143889.0000,189758.0000,294493.0000,1139.0000,1.0000,183,74,9562,8820.0000,22028,55186.0000,66637.0000,66292.0000,127939.0000,83880,132480,105960.0000,636.0000,193284,117110.0000,210500.0000,152193.0000,913.0000,238049.0000,,,,,,456.0000,538.0000,3271464.0000,545.0000,2246,4638.0000,4726,33230,78020,44765,,,,1180.00,2416.5580,1910.00,413.8120,847.1000,484.3000,15678.0000,3,12898.0000,3,15511.0000,,93.0000,,8728.00000,16228.00000,,44.800000,2015-01-13,1,1,36,,,16907,2014-07-05,16350.00000,0.00000,7500.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,5,0,0,222,1,GC&SF RR CO,(N/A),P-440,OIL,2018-02-01,424720,8521,2.05,983130,-11997,-1.21,1.66,424,4,2064-04-13,0.746408,283203,0,424720,983130,1.66,3.83,2064-04-13,0.746408,283203,0,31.4253710,-102.0163563,COG OPERATING LLC,26779.0000,64713.0000,56444.0000,129063576
42461394570000,DIAMONDBACK E&P LLC,JACEE E UNIT,5H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2017-01-01,2017-12-01,284816.0000,74649.0000,122118.0000,53595.0000,733.0000,1.0000,780,205,13075,16091.0000,9387,52662.0000,147580.0000,77259.0000,37809.0000,74649,284816,122118.0000,733.0000,53595,,,,,,,,,,,399.0000,936.0000,3326893.0000,554.0000,3123,19364.0000,2242,,,,,,,2350.00,3815.4030,3820.00,262.0960,425.9000,161.3000,37670.0000,5,13075.0000,1,17353.0000,,104.0000,,8986.00000,19067.00000,,43.200000,2014-12-02,1,1,12,,,18939,2014-11-16,19273.00000,,10081.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,8,0,0,1424,2,"MK&TE RR CO/HILL, H E",(N/A),P-440,OIL,2018-02-01,85186,-1884,-2.16,316149,11869,3.90,0.01,430,1,2020-02-15,0.865377,13660,0,85186,316149,0.01,0.90,2020-02-15,0.865377,13660,0,31.2934193,-102.0051585,DIAMONDBACK E&P LLC,74649.0000,284816.0000,53595.0000,129063590
42461398480000,CONCHO RESOURCES INC.,MARY,212H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-04-01,2017-12-01,277631.0000,130949.0000,177221.0000,185240.0000,1063.0000,1.0000,103,73,11529,13347.0000,33219,45476.0000,100639.0000,62249.0000,127270.0000,74850,173204,103717.0000,622.0000,167291,112599.0000,248894.0000,154081.0000,924.0000,179970.0000,,,,,,253.0000,396.0000,1916226.0000,319.0000,1897,3858.0000,552,46576,110057,18300,,,,1560.00,1418.7320,2120.00,704.8550,639.6000,491.7000,25828.0000,3,11529.0000,1,13874.0000,,83.0000,,9960.00000,15006.00000,,41.500000,2015-03-26,1,1,33,,,15535,2014-11-22,15112.00000,0.00000,5046.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,63,0,0,42,C,CCSD&RGNG RR CO,(N/A),P-440,OIL,2018-02-01,256421,4715,1.87,472994,14682,3.20,0.73,146,1,2065-06-07,0.450765,126971,0,494816,832519,1.87,5.06,2064-07-12,0.685928,365366,0,31.4073020,-102.0385235,COG OPERATING LLC,25945.0000,36809.0000,7453.0000,129075595
42461398080000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",44H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-05-01,2017-12-01,335489.0000,147801.0000,203716.0000,205069.0000,1222.0000,1.0000,267,92,2122,1852.0000,3506,53528.0000,92468.0000,68939.0000,85496.0000,84671,166523,112425.0000,675.0000,130168,126303.0000,273143.0000,171827.0000,1031.0000,179359.0000,,,,,,426.0000,664.0000,3217933.0000,536.0000,2495,6760.0000,2965,49761,120524,60204,,,,1560.00,2916.8340,2270.00,342.8380,641.6000,369.1000,20896.0000,3,12772.0000,2,16090.0000,,97.0000,,10087.00000,19113.00000,,42.400000,2015-05-18,1,1,32,,,16524,2015-02-22,19278.00000,0.00000,9026.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,U11,3,UL,(N/A),P-440,OIL,2018-02-01,465163,3906,0.85,1294108,33862,2.69,1.42,420,4,2064-08-11,0.673513,320989,0,465163,1294108,1.42,4.15,2064-08-11,0.673513,320989,0,31.2859564,-101.8490206,"PIONEER NATURAL RES. USA, INC.",32922.0000,96028.0000,39525.0000,129075770
